parent_id,id,remote_id,path_string,keyword_it,keyword_de,keyword_pa,keyword_en,synonyms_it,synonyms_de,synonyms_pa,synonyms_en,description_it,description_de,description_en,hash
234,238,ateco-2007/683,/891/928/1005/1009/,"attività immobiliari per conto terzi - 68.3",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/683,,,,,,,,,
233,239,"ateco-2007/ M",/891/928/1010/,"attività professionali, scientifiche e tecniche - M",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ M",,,,,,,,,
239,240,ateco-2007/69,/891/928/1010/1011/,"attività legali e contabilità - 69",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/69,,,,,,,,,
239,241,"ateco-2007/ 6920",/891/928/1010/1012/,"contabilità, controllo e revisione contabile, consulenza in materia fiscale e del lavoro - 69.20",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 6920",,,,,,,,,
239,242,ateco-2007/71,/891/928/1010/1013/,"attività degli studi di architettura e d'ingegneria; collaudi ed analisi tecniche - 71",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/71,,,,,,,,,
239,243,ateco-2007/711,/891/928/1010/1014/,"attività degli studi di architettura, ingegneria ed altri studi tecnici - 71.1",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/711,,,,,,,,,
239,244,ateco-2007/712,/891/928/1010/1015/,"collaudi ed analisi tecniche - 71.2",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/712,,,,,,,,,
233,245,"ateco-2007/ N",/891/928/1016/,"noleggio, agenzie di viaggio, servizi di supporto alle imprese - N",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ N",,,,,,,,,
245,246,ateco-2007/77,/891/928/1016/1017/,"attività di noleggio e leasing operativo - 77",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/77,,,,,,,,,
245,247,ateco-2007/771,/891/928/1016/1018/,"noleggio di autoveicoli - 77.1",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/771,,,,,,,,,
245,248,ateco-2007/772,/891/928/1016/1019/,"noleggio di beni per uso personale e per la casa - 77.2",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/772,,,,,,,,,
245,249,ateco-2007/773,/891/928/1016/1020/,"noleggio di altre macchine, attrezzature e beni materiali - 77.3",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/773,,,,,,,,,
245,250,ateco-2007/774,/891/928/1016/1021/,"concessione dei diritti di sfruttamento di proprietà intellettuale e prodotti simili (escluse le opere protette dal copyright) - 77.4",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/774,,,,,,,,,
245,251,ateco-2007/78,/891/928/1016/1022/,"attività di ricerca, selezione, fornitura di personale - 78",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/78,,,,,,,,,
245,252,ateco-2007/81,/891/928/1016/1023/,"attività di servizi per edifici e paesaggio - 81",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/81,,,,,,,,,
245,253,ateco-2007/811,/891/928/1016/1024/,"servizi integrati di gestione agli edifici - 81.1",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/811,,,,,,,,,
245,254,ateco-2007/812,/891/928/1016/1025/,"attività di pulizia e disinfestazione - 81.2",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/812,,,,,,,,,
245,255,ateco-2007/813,/891/928/1016/1026/,"cura e manutenzione del paesaggio - 81.3",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/813,,,,,,,,,
245,256,ateco-2007/823,/891/928/1016/1027/,"organizzazione di convegni e fiere - 82.3",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/823,,,,,,,,,
233,257,"ateco-2007/ O",/891/928/1028/,"amministrazione pubblica e difesa; assicurazione sociale obbligatoria - O",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ O",,,,,,,,,
257,258,ateco-2007/84,/891/928/1028/1029/,"amministrazione pubblica e difesa; assicurazione sociale obbligatoria - 84",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/84,,,,,,,,,
257,259,ateco-2007/841,/891/928/1028/1030/,"amministrazione pubblica: amministrazione generale, economica e sociale - 84.1",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/841,,,,,,,,,
257,260,ateco-2007/8411,/891/928/1028/1031/,"attività generali di amministrazione pubblica - 84.11",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/8411,,,,,,,,,
257,261,"ateco-2007/ 84111",/891/928/1028/1032/,"attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali - 84.11.1",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84111",,,,,,,,,
257,262,"ateco-2007/ 84112",/891/928/1028/1033/,"attività di pianificazione generale e servizi statistici generali - 84.11.2",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84112",,,,,,,,,
257,263,ateco-2007/8412,/891/928/1028/1034/,"regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria) - 84.12",,https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/8412,,,,,,,,,
257,264,"ateco-2007/ 84121",/891/928/1028/1035/,"regolamentazione dell'attività degli organismi preposti alla sanità - 84.12.1",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84121",,,,,,,,,
257,265,"ateco-2007/ 84122",/891/928/1028/1036/,"regolamentazione dell'attività degli organismi preposti all'istruzione - 84.12.2",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84122",,,,,,,,,
257,266,"ateco-2007/ 84123",/891/928/1028/1037/,"regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente - 84.12.3",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84123",,,,,,,,,
257,267,"ateco-2007/ 84124",/891/928/1028/1038/,"regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari - 84.12.4",,"https://w3id.org/italia/controlled-vocabulary/classifications-for-organizations/ateco-2007/ 84124",,,,,,,,,
